,pos,split,synonym,word1,word2
78109,adjective,test,0,maternal,rimeless
78110,adjective,test,1,paternal,agnate
78111,adjective,test,0,paternal,marbleised
78112,adjective,test,1,paternal,agnatic
78113,adjective,test,0,paternal,squally
78114,adjective,test,1,surmountable,climbable
78115,adjective,test,0,surmountable,arthritic
78116,adjective,test,1,climbable,ascendable
78117,adjective,test,0,climbable,meteoritic
78118,adjective,test,1,climbable,ascendible
78119,adjective,test,0,climbable,unneighbourly
78120,adjective,test,1,traversable,travelable
78121,adjective,test,0,traversable,maternal
78122,adjective,test,1,impassable,unpassable
78123,adjective,test,0,impassable,homogenous
78124,adjective,test,1,unclimbable,unscalable
78125,adjective,test,0,unclimbable,granitic
78126,adjective,test,1,fanatic,fanatical
78127,adjective,test,0,fanatic,imperceptible
78128,adjective,test,1,fanatic,overzealous
78129,adjective,test,0,fanatic,nationalistic
78130,adjective,test,1,fanatic,rabid
78131,adjective,test,0,fanatic,canted
78132,adjective,test,1,fanatical,overzealous
78133,adjective,test,0,fanatical,male
78134,adjective,test,1,fanatical,rabid
78135,adjective,test,0,fanatical,skewed
78136,adjective,test,1,overzealous,rabid
78137,adjective,test,0,overzealous,anodal
78138,adjective,test,1,ago,agone
78139,adjective,test,0,ago,saxicoline
78140,adjective,test,1,early,other
78141,adjective,test,0,early,soporiferous
78142,adjective,test,1,historic,historical
78143,adjective,test,0,historic,bedridden
78144,adjective,test,1,historical,diachronic
78145,adjective,test,0,historical,Rwandan
78146,adjective,test,1,prehistoric,prehistorical
78147,adjective,test,0,prehistoric,deserved
78148,adjective,test,1,ultimo,ult
78149,adjective,test,0,ultimo,adrenergic
78150,adjective,test,1,approaching,coming
78151,adjective,test,0,approaching,dilettantish
78152,adjective,test,1,approaching,forthcoming
78153,adjective,test,0,approaching,noninstitutionalised
78154,adjective,test,1,approaching,upcoming
78155,adjective,test,0,approaching,hysteric
78156,adjective,test,1,coming,forthcoming
78157,adjective,test,0,coming,naturalised
78158,adjective,test,1,coming,upcoming
78159,adjective,test,0,coming,trusty
78160,adjective,test,1,forthcoming,upcoming
78161,adjective,test,0,forthcoming,drafty
78162,adjective,test,1,forthcoming,outgoing
78163,adjective,test,0,forthcoming,odourless
78164,adjective,test,1,proximo,prox
78165,adjective,test,0,proximo,lubricated
78166,adjective,test,1,unparented,parentless
78167,adjective,test,0,unparented,riant
78168,adjective,test,1,fatherly,fatherlike
78169,adjective,test,0,fatherly,unshaken
78170,adjective,test,1,wifely,wifelike
78171,adjective,test,0,wifely,chartaceous
78172,adjective,test,1,wifely,uxorial
78173,adjective,test,0,wifely,transcribed
78174,adjective,test,1,wifelike,uxorial
78175,adjective,test,0,wifelike,Baroque
78176,adjective,test,1,diligent,persevering
78177,adjective,test,0,diligent,Bolshevik
78178,adjective,test,1,forbearing,longanimous
78179,adjective,test,0,forbearing,145
78180,adjective,test,1,unpatronized,patronless
78181,adjective,test,0,unpatronized,31
78182,adjective,test,1,unpatronised,patronless
78183,adjective,test,0,unpatronised,blemished
78184,adjective,test,1,prepackaged,prepacked
78185,adjective,test,0,prepackaged,married
78186,adjective,test,1,chauvinistic,jingoistic
78187,adjective,test,0,chauvinistic,7
78188,adjective,test,1,chauvinistic,ultranationalistic
78189,adjective,test,0,chauvinistic,providential
78190,adjective,test,1,chauvinistic,superpatriotic
78191,adjective,test,0,chauvinistic,sneaky
78192,adjective,test,1,jingoistic,ultranationalistic
78193,adjective,test,0,jingoistic,relocated
78194,adjective,test,1,jingoistic,superpatriotic
78195,adjective,test,0,jingoistic,atomistical
78196,adjective,test,1,ultranationalistic,superpatriotic
78197,adjective,test,0,ultranationalistic,riant
78198,adjective,test,1,unpatriotic,disloyal
78199,adjective,test,0,unpatriotic,Monophysitic
78200,adjective,test,1,peaceable,pacific
78201,adjective,test,0,peaceable,melodious
78202,adjective,test,1,pacifist,pacifistic
78203,adjective,test,0,pacifist,atomistic
78204,adjective,test,1,pacifist,dovish
78205,adjective,test,0,pacifist,iodinated
78206,adjective,test,1,pacifistic,dovish
78207,adjective,test,0,pacifistic,Iraki
78208,adjective,test,1,penitent,repentant
78209,adjective,test,0,penitent,carbuncular
78210,adjective,test,1,contrite,remorseful
78211,adjective,test,0,contrite,autophytic
78212,adjective,test,1,contrite,rueful
78213,adjective,test,0,contrite,unsolved
78214,adjective,test,1,contrite,ruthful
78215,adjective,test,0,contrite,vivacious
78216,adjective,test,1,remorseful,rueful
78217,adjective,test,0,remorseful,Calvinist
78218,adjective,test,1,remorseful,ruthful
78219,adjective,test,0,remorseful,adamant
78220,adjective,test,1,rueful,ruthful
78221,adjective,test,0,rueful,pestered
78222,adjective,test,1,penitential,penitentiary
78223,adjective,test,0,penitential,necromantic
78224,adjective,test,1,impenitent,unrepentant
78225,adjective,test,0,impenitent,overwhelming
78226,adjective,test,1,impenitent,unremorseful
78227,adjective,test,0,impenitent,sneak
78228,adjective,test,1,unrepentant,unremorseful
78229,adjective,test,0,unrepentant,cometic
78230,adjective,test,1,unrepentant,cussed
78231,adjective,test,0,unrepentant,trabeate
78232,adjective,test,1,observant,observing
78233,adjective,test,0,observant,unintentional
78234,adjective,test,1,unperceptive,unperceiving
78235,adjective,test,0,unperceptive,copacetic
78236,adjective,test,1,unobservant,unseeing
78237,adjective,test,0,unobservant,wary
78238,adjective,test,1,unseeing,eyeless
78239,adjective,test,0,unseeing,czarist
78240,adjective,test,1,unseeing,sightless
78241,adjective,test,0,unseeing,furtive
78242,adjective,test,1,imperceptible,unperceivable
78243,adjective,test,0,imperceptible,taken
78244,adjective,test,1,incognizable,incognoscible
78245,adjective,test,0,incognizable,shopsoiled
78246,adjective,test,1,flawless,unflawed
78247,adjective,test,0,flawless,knobby
78248,adjective,test,1,blemished,flawed
78249,adjective,test,0,blemished,1000
78250,adjective,test,1,decayable,putrescible
78251,adjective,test,0,decayable,reborn
78252,adjective,test,1,decayable,putrefiable
78253,adjective,test,0,decayable,mensurable
78254,adjective,test,1,decayable,spoilable
78255,adjective,test,0,decayable,supple
78256,adjective,test,1,putrescible,putrefiable
78257,adjective,test,0,putrescible,unasked
78258,adjective,test,1,putrescible,spoilable
78259,adjective,test,0,putrescible,swish
78260,adjective,test,1,putrefiable,spoilable
78261,adjective,test,0,putrefiable,acrogenic
78262,adjective,test,1,indestructible,perdurable
78263,adjective,test,0,indestructible,Chasidic
78264,adjective,test,1,indestructible,undestroyable
78265,adjective,test,0,indestructible,ascendible
78266,adjective,test,1,perdurable,undestroyable
78267,adjective,test,0,perdurable,quintuple
78268,adjective,test,1,abiding,enduring
78269,adjective,test,0,abiding,teenaged
78270,adjective,test,1,abiding,imperishable
78271,adjective,test,0,abiding,aggravating
78272,adjective,test,1,enduring,imperishable
78273,adjective,test,0,enduring,apodictic
78274,adjective,test,1,improvised,makeshift
78275,adjective,test,0,improvised,acceptive
78276,adjective,test,1,caducous,shed
78277,adjective,test,0,caducous,semicentennial
78278,adjective,test,1,rescindable,voidable
78279,adjective,test,0,rescindable,biyearly
78280,adjective,test,1,permissible,allowable
78281,adjective,test,0,permissible,unjustified
78282,adjective,test,1,clogging,hindering
78283,adjective,test,0,clogging,brute
78284,adjective,test,1,clogging,impeding
78285,adjective,test,0,clogging,blotchy
78286,adjective,test,1,clogging,obstructive
78287,adjective,test,0,clogging,antennary
78288,adjective,test,1,hindering,impeding
78289,adjective,test,0,hindering,sacculated
78290,adjective,test,1,hindering,obstructive
78291,adjective,test,0,hindering,untypical
78292,adjective,test,1,impeding,obstructive
78293,adjective,test,0,impeding,weather
78294,adjective,test,1,frustrating,frustrative
78295,adjective,test,0,frustrating,anticlimactic
78296,adjective,test,1,frustrating,thwarting
78297,adjective,test,0,frustrating,allegorical
78298,adjective,test,1,frustrative,thwarting
78299,adjective,test,0,frustrative,affixal
78300,adjective,test,1,precautionary,precautional
78301,adjective,test,0,precautionary,amphitheatric
78302,adjective,test,1,preclusive,obviating
78303,adjective,test,0,preclusive,countertenor
78304,adjective,test,1,prohibitive,prohibitory
78305,adjective,test,0,prohibitive,Jacobinic
78306,adjective,test,1,nonplused,puzzled
78307,adjective,test,0,nonplused,incapacitated
78308,adjective,test,1,nonplussed,puzzled
78309,adjective,test,0,nonplussed,malleable
78310,adjective,test,1,metagrobolized,metagrabolised
78311,adjective,test,0,metagrobolized,apomictical
78312,adjective,test,1,metagrobolized,mystified
78313,adjective,test,0,metagrobolized,dialectic
78314,adjective,test,1,metagrobolised,metagrabolized
78315,adjective,test,0,metagrobolised,penial
78316,adjective,test,1,metagrobolised,mystified
78317,adjective,test,0,metagrobolised,unshod
78318,adjective,test,1,metagrabolized,mystified
78319,adjective,test,0,metagrabolized,respectful
78320,adjective,test,1,metagrabolised,mystified
78321,adjective,test,0,metagrabolised,nonmeaningful
78322,adjective,test,1,unbaffled,unconfused
78323,adjective,test,0,unbaffled,substantiative
78324,adjective,test,1,individualized,personalized
78325,adjective,test,0,individualized,untempered
78326,adjective,test,1,individualized,personalised
78327,adjective,test,0,individualized,void
78328,adjective,test,1,individualised,personalized
78329,adjective,test,0,individualised,nonunionised
78330,adjective,test,1,individualised,personalised
78331,adjective,test,0,individualised,pedagogic
78332,adjective,test,1,own,ain
78333,adjective,test,0,own,apodeictic
78334,adjective,test,1,cautionary,exemplary
78335,adjective,test,0,cautionary,unmilitary
78336,adjective,test,1,cautionary,monitory
78337,adjective,test,0,cautionary,dissimilar
78338,adjective,test,1,cautionary,warning
78339,adjective,test,0,cautionary,probative
78340,adjective,test,1,exemplary,monitory
78341,adjective,test,0,exemplary,portrayed
78342,adjective,test,1,exemplary,warning
78343,adjective,test,0,exemplary,48
78344,adjective,test,1,exemplary,emblematic
78345,adjective,test,0,exemplary,eucaryotic
78346,adjective,test,1,exemplary,typic
78347,adjective,test,0,exemplary,Bolshevistic
78348,adjective,test,1,exemplary,model
78349,adjective,test,0,exemplary,virtuoso
78350,adjective,test,1,monitory,warning
78351,adjective,test,0,monitory,nonunionised
78352,adjective,test,1,impervious,imperviable
78353,adjective,test,0,impervious,pyroligneous
78354,adjective,test,1,petalous,petaled
78355,adjective,test,0,petalous,flawless
78356,adjective,test,1,petalous,petalled
78357,adjective,test,0,petalous,prepaid
78358,adjective,test,1,gamopetalous,sympetalous
78359,adjective,test,0,gamopetalous,unshaved
78360,adjective,test,1,apetalous,petalless
78361,adjective,test,0,apetalous,photoelectric
78362,adjective,test,1,psychoactive,psychotropic
78363,adjective,test,0,psychoactive,embezzled
78364,adjective,test,1,animal,carnal
78365,adjective,test,0,animal,perdurable
78366,adjective,test,1,animal,fleshly
78367,adjective,test,0,animal,precursory
78368,adjective,test,1,carnal,fleshly
78369,adjective,test,0,carnal,yogistic
78370,adjective,test,1,physiologic,physiological
78371,adjective,test,0,physiologic,rapid
78372,adjective,test,1,somatogenic,somatogenetic
78373,adjective,test,0,somatogenic,supernaturalist
78374,adjective,test,1,intellectual,rational
78375,adjective,test,0,intellectual,discreet
78376,adjective,test,1,intellectual,noetic
78377,adjective,test,0,intellectual,thwartwise
78378,adjective,test,1,intellectual,cerebral
78379,adjective,test,0,intellectual,premier
78380,adjective,test,1,rational,noetic
78381,adjective,test,0,rational,23
78382,adjective,test,1,reverent,worshipful
78383,adjective,test,0,reverent,benthic
78384,adjective,test,1,pietistic,pietistical
78385,adjective,test,0,pietistic,stenosed
78386,adjective,test,1,pietistic,pharisaic
78387,adjective,test,0,pietistic,onomatopoeic
78388,adjective,test,1,pietistic,pharisaical
78389,adjective,test,0,pietistic,geriatric
78390,adjective,test,1,pietistic,sanctimonious
78391,adjective,test,0,pietistic,paleontological
78392,adjective,test,1,pietistical,pharisaic
78393,adjective,test,0,pietistical,wriggly
78394,adjective,test,1,pietistical,pharisaical
78395,adjective,test,0,pietistical,habitable
78396,adjective,test,1,pietistical,sanctimonious
78397,adjective,test,0,pietistical,chiasmic
78398,adjective,test,1,pharisaic,pharisaical
78399,adjective,test,0,pharisaic,anticlimactical
78400,adjective,test,1,pharisaic,sanctimonious
78401,adjective,test,0,pharisaic,variable
78402,adjective,test,1,pharisaical,sanctimonious
78403,adjective,test,0,pharisaical,diaphoretic
78404,adjective,test,1,heathen,heathenish
78405,adjective,test,0,heathen,nonnatural
78406,adjective,test,1,heathen,pagan
78407,adjective,test,0,heathen,pneumonic
78408,adjective,test,1,heathen,ethnic
78409,adjective,test,0,heathen,pachydermic
78410,adjective,test,1,heathenish,pagan
78411,adjective,test,0,heathenish,soaring
78412,adjective,test,1,heathenish,ethnic
78413,adjective,test,0,heathenish,lilting
78414,adjective,test,1,pagan,ethnic
78415,adjective,test,0,pagan,archaeologic
78416,adjective,test,1,ethnic,cultural
78417,adjective,test,0,ethnic,chaffy
78418,adjective,test,1,ethnic,ethnical
78419,adjective,test,0,ethnic,unshorn
78420,adjective,test,1,lapsed,nonchurchgoing
78421,adjective,test,0,lapsed,sudsy
78422,adjective,test,1,appeasable,conciliable
78423,adjective,test,0,appeasable,illuminating
78424,adjective,test,1,blotched,blotchy
78425,adjective,test,0,blotched,marmoreal
78426,adjective,test,1,blotched,splotched
78427,adjective,test,0,blotched,fringed
78428,adjective,test,1,blotchy,splotched
78429,adjective,test,0,blotchy,hairsplitting
78430,adjective,test,1,brindled,tabby
78431,adjective,test,0,brindled,bored
78432,adjective,test,1,brindle,brinded
78433,adjective,test,0,brindle,hypnagogic
78434,adjective,test,1,brindle,tabby
78435,adjective,test,0,brindle,lancelike
78436,adjective,test,1,brinded,tabby
78437,adjective,test,0,brinded,nanocephalic
78438,adjective,test,1,checked,checkered
78439,adjective,test,0,checked,craggy
78440,adjective,test,1,checked,chequered
78441,adjective,test,0,checked,contralto
78442,adjective,test,1,checkered,chequered
78443,adjective,test,0,checkered,somatogenetic
78444,adjective,test,1,dappled,mottled
78445,adjective,test,0,dappled,phosphoric
78446,adjective,test,1,floral,flowered
78447,adjective,test,0,floral,kinglike
78448,adjective,test,1,freckled,lentiginous
78449,adjective,test,0,freckled,gonadotropic
78450,adjective,test,1,freckled,lentiginose
78451,adjective,test,0,freckled,Singhalese
78452,adjective,test,1,lentiginous,lentiginose
78453,adjective,test,0,lentiginous,orthopaedic
78454,adjective,test,1,marbled,marbleized
78455,adjective,test,0,marbled,detergent
78456,adjective,test,1,marbled,marbleised
78457,adjective,test,0,marbled,Hebraic
78458,adjective,test,1,moire,watered
78459,adjective,test,0,moire,aforementioned
78460,adjective,test,1,pointillist,pointillistic
78461,adjective,test,0,pointillist,unshorn
78462,adjective,test,1,streaked,streaky
78463,adjective,test,0,streaked,azygos
78464,adjective,test,1,striped,stripy
78465,adjective,test,0,striped,goalless
78466,adjective,test,1,veined,venose
78467,adjective,test,0,veined,seventeen
78468,adjective,test,1,veined,veinlike
78469,adjective,test,0,veined,coalescing
78470,adjective,test,1,venose,veinlike
78471,adjective,test,0,venose,ritardando
78472,adjective,test,1,baroque,churrigueresque
78473,adjective,test,0,baroque,forward
78474,adjective,test,1,baroque,churrigueresco
78475,adjective,test,0,baroque,hemopoietic
78476,adjective,test,1,churrigueresque,churrigueresco
78477,adjective,test,0,churrigueresque,musical
78478,adjective,test,1,embattled,battlemented
78479,adjective,test,0,embattled,unsolvable
78480,adjective,test,1,embattled,castled
78481,adjective,test,0,embattled,unjustified
78482,adjective,test,1,embattled,castellated
78483,adjective,test,0,embattled,deprived
78484,adjective,test,1,battlemented,castled
78485,adjective,test,0,battlemented,apodictic
78486,adjective,test,1,battlemented,castellated
78487,adjective,test,0,battlemented,seventeen
78488,adjective,test,1,castled,castellated
78489,adjective,test,0,castled,perdurable
78490,adjective,test,1,lacy,lacelike
78491,adjective,test,0,lacy,ornery
78492,adjective,test,1,lacy,netlike
78493,adjective,test,0,lacy,laid
78494,adjective,test,1,lacy,netted
78495,adjective,test,0,lacy,romish
78496,adjective,test,1,lacy,webbed
78497,adjective,test,0,lacy,antifungal
78498,adjective,test,1,lacy,weblike
78499,adjective,test,0,lacy,chartless
78500,adjective,test,1,lacy,webby
78501,adjective,test,0,lacy,manoeuvrable
78502,adjective,test,1,puff,puffed
78503,adjective,test,0,puff,sleeveless
78504,adjective,test,1,vermicular,vermiculated
78505,adjective,test,0,vermicular,congealed
78506,adjective,test,1,preset,predetermined
78507,adjective,test,0,preset,shed
78508,adjective,test,1,unstudied,uncontrived
78509,adjective,test,0,unstudied,underarm
78510,adjective,test,1,enjoyable,gratifying
78511,adjective,test,0,enjoyable,naturalized
78512,adjective,test,1,enjoyable,pleasurable
78513,adjective,test,0,enjoyable,xlv
78514,adjective,test,1,gratifying,pleasurable
78515,adjective,test,0,gratifying,northwestern
78516,adjective,test,1,amused,diverted
78517,adjective,test,0,amused,hedonic
78518,adjective,test,1,amused,entertained
78519,adjective,test,0,amused,pinnated
78520,adjective,test,1,diverted,entertained
78521,adjective,test,0,diverted,nativistic
78522,adjective,test,1,offended,pained
78523,adjective,test,0,offended,located
78524,adjective,test,1,delightful,delicious
78525,adjective,test,0,delightful,supranormal
78526,adjective,test,1,delicious,delectable
78527,adjective,test,0,delicious,lanky
78528,adjective,test,1,delicious,luscious
78529,adjective,test,0,delicious,knobbly
78530,adjective,test,1,delicious,scrumptious
78531,adjective,test,0,delicious,clubfooted
78532,adjective,test,1,delicious,yummy
78533,adjective,test,0,delicious,extrasensory
78534,adjective,test,1,fabulous,fab
78535,adjective,test,0,fabulous,diestrous
78536,adjective,test,1,fabulous,mythic
78537,adjective,test,0,fabulous,apposable
78538,adjective,test,1,fabulous,mythical
78539,adjective,test,0,fabulous,cynical
78540,adjective,test,1,fabulous,mythologic
78541,adjective,test,0,fabulous,ecclesiastical
78542,adjective,test,1,fabulous,mythological
78543,adjective,test,0,fabulous,unsuspecting
78544,adjective,test,1,disconcerting,upsetting
78545,adjective,test,0,disconcerting,sixth
78546,adjective,test,1,acanthoid,acanthous
78547,adjective,test,0,acanthoid,benedictory
78548,adjective,test,1,pyramidal,pyramidic
78549,adjective,test,0,pyramidal,providential
78550,adjective,test,1,pyramidal,pyramidical
78551,adjective,test,0,pyramidal,residual
78552,adjective,test,1,pyramidic,pyramidical
78553,adjective,test,0,pyramidic,smothered
78554,adjective,test,1,inexpedient,unwise
78555,adjective,test,0,inexpedient,ectozoan
78556,adjective,test,1,apolitical,unpolitical
78557,adjective,test,0,apolitical,hedonic
78558,adjective,test,1,touristed,touristy
78559,adjective,test,0,touristed,sultry
78560,adjective,test,1,accomplishable,achievable
78561,adjective,test,0,accomplishable,shaped
78562,adjective,test,1,accomplishable,doable
78563,adjective,test,0,accomplishable,leptorrhinic
78564,adjective,test,1,accomplishable,manageable
78565,adjective,test,0,accomplishable,sloped
78566,adjective,test,1,accomplishable,realizable
78567,adjective,test,0,accomplishable,analgesic
78568,adjective,test,1,achievable,doable
78569,adjective,test,0,achievable,unproved
78570,adjective,test,1,achievable,manageable
78571,adjective,test,0,achievable,swayback
78572,adjective,test,1,achievable,realizable
78573,adjective,test,0,achievable,formalised
78574,adjective,test,1,doable,manageable
78575,adjective,test,0,doable,schismatical
78576,adjective,test,1,doable,realizable
78577,adjective,test,0,doable,evoked
78578,adjective,test,1,manageable,realizable
78579,adjective,test,0,manageable,onomatopoeic
78580,adjective,test,1,affirmable,assertable
78581,adjective,test,0,affirmable,200
78582,adjective,test,1,feasible,executable
78583,adjective,test,0,feasible,marbled
78584,adjective,test,1,feasible,practicable
78585,adjective,test,0,feasible,unobserved
78586,adjective,test,1,feasible,viable
78587,adjective,test,0,feasible,76
78588,adjective,test,1,feasible,workable
78589,adjective,test,0,feasible,astronautic
78590,adjective,test,1,executable,practicable
78591,adjective,test,0,executable,overladen
78592,adjective,test,1,executable,viable
78593,adjective,test,0,executable,clxxx
78594,adjective,test,1,executable,workable
78595,adjective,test,0,executable,unseamed
78596,adjective,test,1,practicable,viable
78597,adjective,test,0,practicable,chargeable
78598,adjective,test,1,practicable,workable
78599,adjective,test,0,practicable,cytogenetic
78600,adjective,test,1,viable,workable
78601,adjective,test,0,viable,ecologic
78602,adjective,test,1,impracticable,infeasible
78603,adjective,test,0,impracticable,gastric
78604,adjective,test,1,impracticable,unfeasible
78605,adjective,test,0,impracticable,isobilateral
78606,adjective,test,1,impracticable,unworkable
78607,adjective,test,0,impracticable,monodic
78608,adjective,test,1,infeasible,unworkable
78609,adjective,test,0,infeasible,inerrable
78610,adjective,test,1,unfeasible,unworkable
78611,adjective,test,0,unfeasible,anthropogenic
78612,adjective,test,1,unachievable,unattainable
78613,adjective,test,0,unachievable,mithraic
78614,adjective,test,1,unachievable,undoable
78615,adjective,test,0,unachievable,semicentennial
78616,adjective,test,1,unachievable,unrealizable
78617,adjective,test,0,unachievable,unstinting
78618,adjective,test,1,unattainable,undoable
78619,adjective,test,0,unattainable,hermaphrodite
78620,adjective,test,1,unattainable,unrealizable
78621,adjective,test,0,unattainable,thoriated
78622,adjective,test,1,undoable,unrealizable
78623,adjective,test,0,undoable,demythologized
78624,adjective,test,1,almighty,omnipotent
78625,adjective,test,0,almighty,extramarital
78626,adjective,test,1,regnant,reigning
78627,adjective,test,0,regnant,subjective
78628,adjective,test,1,regnant,ruling
78629,adjective,test,0,regnant,chargeable
78630,adjective,test,1,reigning,ruling
78631,adjective,test,0,reigning,uxorial
78632,adjective,test,1,potbound,rootbound
78633,adjective,test,0,potbound,sinuous
78634,adjective,test,1,seeded,sown
78635,adjective,test,0,seeded,Buddhistic
78636,adjective,test,1,unseeded,unsown
78637,adjective,test,0,unseeded,animistic
78638,adjective,test,1,plowed,ploughed
78639,adjective,test,0,plowed,decrescendo
78640,adjective,test,1,uncultivable,uncultivatable
78641,adjective,test,0,uncultivable,medical
78642,adjective,test,1,applicative,applicatory
78643,adjective,test,0,applicative,elysian
78644,adjective,test,1,pragmatic,pragmatical
78645,adjective,test,0,pragmatic,amebous
78646,adjective,test,1,pragmatic,hardheaded
78647,adjective,test,0,pragmatic,Czechoslovakian
78648,adjective,test,1,pragmatic,practical
78649,adjective,test,0,pragmatic,pharmaceutical
78650,adjective,test,1,meshugge,meshuga
78651,adjective,test,0,meshugge,fourth
78652,adjective,test,1,meshugge,meshuggeneh
78653,adjective,test,0,meshugge,chaotic
78654,adjective,test,1,meshugge,meshuggener
78655,adjective,test,0,meshugge,tonal
78656,adjective,test,1,meshugga,meshuggeneh
78657,adjective,test,0,meshugga,nonsubmergible
78658,adjective,test,1,meshugga,meshuggener
78659,adjective,test,0,meshugga,encouraging
78660,adjective,test,1,meshuga,meshuggeneh
78661,adjective,test,0,meshuga,epiphysial
78662,adjective,test,1,meshuga,meshuggener
78663,adjective,test,0,meshuga,desensitizing
78664,adjective,test,1,meticulous,punctilious
78665,adjective,test,0,meticulous,tricuspidate
78666,adjective,test,1,backward,feebleminded
78667,adjective,test,0,backward,uncultivated
78668,adjective,test,1,imbecile,imbecilic
78669,adjective,test,0,imbecile,overmodest
78670,adjective,test,1,aforethought,planned
78671,adjective,test,0,aforethought,ciliary
78672,adjective,test,1,aforethought,plotted
78673,adjective,test,0,aforethought,appellant
78674,adjective,test,1,planned,plotted
78675,adjective,test,0,planned,adored
78676,adjective,test,1,omnipresent,ubiquitous
78677,adjective,test,0,omnipresent,seeable
78678,adjective,test,1,truant,awol
78679,adjective,test,0,truant,2nd
78680,adjective,test,1,ostentatious,pretentious
78681,adjective,test,0,ostentatious,Nepalese
78682,adjective,test,1,unostentatious,unpretentious
78683,adjective,test,0,unostentatious,cosmologic
78684,adjective,test,1,unostentatious,unpretending
78685,adjective,test,0,unostentatious,hardened
78686,adjective,test,1,unostentatious,understated
78687,adjective,test,0,unostentatious,inhibitory
78688,adjective,test,1,unpretentious,unpretending
78689,adjective,test,0,unpretentious,valuable
78690,adjective,test,1,unpretentious,understated
78691,adjective,test,0,unpretentious,ethnographical
78692,adjective,test,1,overblown,pompous
78693,adjective,test,0,overblown,unlaureled
78694,adjective,test,1,overblown,pontifical
78695,adjective,test,0,overblown,explainable
78696,adjective,test,1,pompous,pontifical
78697,adjective,test,0,pompous,uncontaminated
78698,adjective,test,1,pontifical,episcopal
78699,adjective,test,0,pontifical,squinting
78700,adjective,test,1,pontifical,papal
78701,adjective,test,0,pontifical,stenographical
78702,adjective,test,1,pontifical,apostolic
78703,adjective,test,0,pontifical,federated
78704,adjective,test,1,pontifical,apostolical
78705,adjective,test,0,pontifical,broadnosed
78706,adjective,test,1,grandiose,hifalutin
78707,adjective,test,0,grandiose,unstuck
78708,adjective,test,1,grandiose,highfalutin
78709,adjective,test,0,grandiose,lathery
78710,adjective,test,1,grandiose,highfaluting
78711,adjective,test,0,grandiose,correspondent
78712,adjective,test,1,hifalutin,highfalutin
78713,adjective,test,0,hifalutin,cytogenetic
78714,adjective,test,1,hifalutin,highfaluting
78715,adjective,test,0,hifalutin,tremulous
78716,adjective,test,1,parenthetic,parenthetical
78717,adjective,test,0,parenthetic,measurable
78718,adjective,test,1,clannish,cliquish
78719,adjective,test,0,clannish,unattainable
78720,adjective,test,1,clannish,clubby
78721,adjective,test,0,clannish,cormous
78722,adjective,test,1,clannish,snobbish
78723,adjective,test,0,clannish,under
78724,adjective,test,1,clannish,snobby
78725,adjective,test,0,clannish,ictic
78726,adjective,test,1,cliquish,clubby
78727,adjective,test,0,cliquish,Chaldean
78728,adjective,test,1,cliquish,snobbish
78729,adjective,test,0,cliquish,uniovular
78730,adjective,test,1,cliquish,snobby
78731,adjective,test,0,cliquish,rotated
78732,adjective,test,1,clubby,snobbish
78733,adjective,test,0,clubby,resident
78734,adjective,test,1,clubby,snobby
78735,adjective,test,0,clubby,inborn
78736,adjective,test,1,clubby,clubbish
78737,adjective,test,0,clubby,nearsighted
78738,adjective,test,1,snobbish,snobby
78739,adjective,test,0,snobbish,articular
78740,adjective,test,1,cloistered,reclusive
78741,adjective,test,0,cloistered,usual
78742,adjective,test,1,cloistered,sequestered
78743,adjective,test,0,cloistered,automatonlike
78744,adjective,test,1,cloistered,cloistral
78745,adjective,test,0,cloistered,unnaturalized
78746,adjective,test,1,cloistered,conventual
78747,adjective,test,0,cloistered,ninety
78748,adjective,test,1,cloistered,monastic
78749,adjective,test,0,cloistered,fruticose
78750,adjective,test,1,cloistered,monastical
78751,adjective,test,0,cloistered,undestroyable
78752,adjective,test,1,reclusive,sequestered
78753,adjective,test,0,reclusive,rescindable
78754,adjective,test,1,reclusive,recluse
78755,adjective,test,0,reclusive,xxviii
78756,adjective,test,1,reclusive,withdrawn
78757,adjective,test,0,reclusive,ransomed
78758,adjective,test,1,offstage,backstage
78759,adjective,test,0,offstage,unshod
78760,adjective,test,1,inside,privileged
78761,adjective,test,0,inside,anthelmintic
78762,adjective,test,1,deprived,disadvantaged
78763,adjective,test,0,deprived,landlubberly
78764,adjective,test,1,amentiferous,amentaceous
78765,adjective,test,0,amentiferous,fringed
78766,adjective,test,1,arable,cultivable
78767,adjective,test,0,arable,chafed
78768,adjective,test,1,arable,cultivatable
78769,adjective,test,0,arable,immense
78770,adjective,test,1,arable,tillable
78771,adjective,test,0,arable,laureled
78772,adjective,test,1,cultivable,cultivatable
78773,adjective,test,0,cultivable,accented
78774,adjective,test,1,cultivable,tillable
78775,adjective,test,0,cultivable,galled
78776,adjective,test,1,cultivatable,tillable
78777,adjective,test,0,cultivatable,excusable
78778,adjective,test,1,bootless,fruitless
78779,adjective,test,0,bootless,sixth
78780,adjective,test,1,bootless,sleeveless
78781,adjective,test,0,bootless,phylogenetic
78782,adjective,test,1,bootless,vain
78783,adjective,test,0,bootless,revered
78784,adjective,test,1,fruitless,sleeveless
78785,adjective,test,0,fruitless,unmotorized
78786,adjective,test,1,fruitless,vain
78787,adjective,test,0,fruitless,connate
78788,adjective,test,1,sleeveless,vain
78789,adjective,test,0,sleeveless,analogous
78790,adjective,test,1,vain,conceited
78791,adjective,test,0,vain,jr.
